site_key,site_name,COMMON NAME,SCIENTIFIC NAME,checklists,individuals
flippo_gentry,Flippo-Gentry,Blue-winged Teal x Northern Shoveler (hybrid),Spatula discors x clypeata,0,0
flippo_gentry,Flippo-Gentry,Blue-winged Warbler,Vermivora cyanoptera,0,0
flippo_gentry,Flippo-Gentry,Blue-winged x Green-winged Teal (hybrid),Spatula discors x Anas crecca,0,0
flippo_gentry,Flippo-Gentry,Blue-winged/Cinnamon Teal,Spatula discors/cyanoptera,0,0
flippo_gentry,Flippo-Gentry,Boat-tailed Grackle,Quiscalus major,0,0
flippo_gentry,Flippo-Gentry,Bobolink,Dolichonyx oryzivorus,0,0
flippo_gentry,Flippo-Gentry,Bohemian Waxwing,Bombycilla garrulus,0,0
flippo_gentry,Flippo-Gentry,Bohemian/Cedar Waxwing,Bombycilla garrulus/cedrorum,0,0
flippo_gentry,Flippo-Gentry,Bonaparte's Gull,Chroicocephalus philadelphia,0,0
flippo_gentry,Flippo-Gentry,Boreal Chickadee,Poecile hudsonicus,0,0
flippo_gentry,Flippo-Gentry,Brant,Branta bernicla,0,0
flippo_gentry,Flippo-Gentry,Branta sp.,Branta sp.,0,0
flippo_gentry,Flippo-Gentry,Brewer's Blackbird,Euphagus cyanocephalus,0,0
flippo_gentry,Flippo-Gentry,Brewer's Sparrow,Spizella breweri,0,0
flippo_gentry,Flippo-Gentry,Brewster's Warbler (hybrid),Vermivora chrysoptera x cyanoptera (F1 hybrid),0,0
flippo_gentry,Flippo-Gentry,Bridled Tern,Onychoprion anaethetus,0,0
flippo_gentry,Flippo-Gentry,Broad-winged Hawk,Buteo platypterus,1,1
flippo_gentry,Flippo-Gentry,Bronzed/Brown-headed Cowbird,Molothrus aeneus/ater,0,0
flippo_gentry,Flippo-Gentry,Brown Booby,Sula leucogaster,0,0
flippo_gentry,Flippo-Gentry,Brown Creeper,Certhia americana,2,2
flippo_gentry,Flippo-Gentry,Brown Noddy,Anous stolidus,0,0
flippo_gentry,Flippo-Gentry,Brown Pelican,Pelecanus occidentalis,0,0
flippo_gentry,Flippo-Gentry,Brown Thrasher,Toxostoma rufum,1,1
flippo_gentry,Flippo-Gentry,Brown-chested Martin,Progne tapera,0,0
flippo_gentry,Flippo-Gentry,Brown-headed Cowbird,Molothrus ater,8,42
flippo_gentry,Flippo-Gentry,Brown-headed Nuthatch,Sitta pusilla,15,20
flippo_gentry,Flippo-Gentry,Budgerigar,Melopsittacus undulatus,0,0
flippo_gentry,Flippo-Gentry,Buff-bellied Hummingbird,Amazilia yucatanensis,0,0
flippo_gentry,Flippo-Gentry,Buff-breasted Sandpiper,Calidris subruficollis,0,0
flippo_gentry,Flippo-Gentry,Bufflehead,Bucephala albeola,0,0
flippo_gentry,Flippo-Gentry,Bullock's Oriole,Icterus bullockii,0,0
flippo_gentry,Flippo-Gentry,Bullock's x Baltimore Oriole (hybrid),Icterus bullockii x galbula,0,0
flippo_gentry,Flippo-Gentry,Bullock's/Baltimore Oriole,Icterus bullockii/galbula,0,0
flippo_gentry,Flippo-Gentry,Bulwer's Petrel,Bulweria bulwerii,0,0
flippo_gentry,Flippo-Gentry,Burrowing Owl,Athene cunicularia,0,0
flippo_gentry,Flippo-Gentry,Buteo sp.,Buteo sp.,0,0
flippo_gentry,Flippo-Gentry,Buteo/eagle sp.,Buteo/eagle sp.,0,0
flippo_gentry,Flippo-Gentry,Cackling Goose,Branta hutchinsii,0,0
flippo_gentry,Flippo-Gentry,Cackling/Canada Goose,Branta hutchinsii/canadensis,0,0
flippo_gentry,Flippo-Gentry,Calidris sp.,Calidris sp.,0,0
flippo_gentry,Flippo-Gentry,California Gull,Larus californicus,0,0
flippo_gentry,Flippo-Gentry,Calliope Hummingbird,Selasphorus calliope,0,0
flippo_gentry,Flippo-Gentry,Canada Goose,Branta canadensis,2,2
flippo_gentry,Flippo-Gentry,Canada Warbler,Cardellina canadensis,0,0
flippo_gentry,Flippo-Gentry,Canvasback,Aythya valisineria,0,0
flippo_gentry,Flippo-Gentry,Cape May Warbler,Setophaga tigrina,0,0
flippo_gentry,Flippo-Gentry,Caprimulgus sp.,Caprimulgus sp.,0,0
flippo_gentry,Flippo-Gentry,Carolina Chickadee,Poecile carolinensis,20,52
flippo_gentry,Flippo-Gentry,Carolina Wren,Thryothorus ludovicianus,21,52
flippo_gentry,Flippo-Gentry,Carolina x Black-capped Chickadee (hybrid),Poecile carolinensis x atricapillus,0,0
flippo_gentry,Flippo-Gentry,Carolina/Black-capped Chickadee,Poecile carolinensis/atricapillus,0,0
flippo_gentry,Flippo-Gentry,Caspian Tern,Hydroprogne caspia,0,0
flippo_gentry,Flippo-Gentry,Cassin's/Blue-headed Vireo,Vireo cassinii/solitarius,0,0
flippo_gentry,Flippo-Gentry,Cassin's/Western Kingbird,Tyrannus vociferans/verticalis,0,0
flippo_gentry,Flippo-Gentry,Catharus sp.,Catharus sp.,0,0
flippo_gentry,Flippo-Gentry,Cave Swallow,Petrochelidon fulva,0,0
flippo_gentry,Flippo-Gentry,Cedar Waxwing,Bombycilla cedrorum,0,0
flippo_gentry,Flippo-Gentry,Cerulean Warbler,Setophaga cerulea,0,0
flippo_gentry,Flippo-Gentry,Cerulean Warbler x Northern Parula (hybrid),Setophaga cerulea x americana,0,0
flippo_gentry,Flippo-Gentry,Chestnut-collared Longspur,Calcarius ornatus,0,0
flippo_gentry,Flippo-Gentry,Chestnut-sided Warbler,Setophaga pensylvanica,0,0
flippo_gentry,Flippo-Gentry,Chilean Flamingo,Phoenicopterus chilensis,0,0
flippo_gentry,Flippo-Gentry,Chimney Swift,Chaetura pelagica,12,52
flippo_gentry,Flippo-Gentry,Chipping Sparrow,Spizella passerina,13,29
flippo_gentry,Flippo-Gentry,Chipping Sparrow/Worm-eating Warbler,Spizella passerina/Helmitheros vermivorum,0,0
flippo_gentry,Flippo-Gentry,Chroicocephalus sp.,Chroicocephalus sp.,0,0
flippo_gentry,Flippo-Gentry,Chuck-will's-widow,Antrostomus carolinensis,1,2
flippo_gentry,Flippo-Gentry,Chukar,Alectoris chukar,0,0
flippo_gentry,Flippo-Gentry,Cinnamon Teal,Spatula cyanoptera,0,0
flippo_gentry,Flippo-Gentry,Clapper Rail,Rallus crepitans,0,0
flippo_gentry,Flippo-Gentry,Clark's Grebe,Aechmophorus clarkii,0,0
flippo_gentry,Flippo-Gentry,Clay-colored Sparrow,Spizella pallida,0,0
flippo_gentry,Flippo-Gentry,Clay-colored x Field Sparrow (hybrid),Spizella pallida x pusilla,0,0
flippo_gentry,Flippo-Gentry,Cliff Swallow,Petrochelidon pyrrhonota,0,0
flippo_gentry,Flippo-Gentry,Cliff/Cave Swallow,Petrochelidon pyrrhonota/fulva,0,0
flippo_gentry,Flippo-Gentry,Coccyzus sp.,Coccyzus sp.,0,0
flippo_gentry,Flippo-Gentry,Cockatiel,Nymphicus hollandicus,0,0
flippo_gentry,Flippo-Gentry,Common Eider,Somateria mollissima,0,0
flippo_gentry,Flippo-Gentry,Common Gallinule,Gallinula galeata,0,0
flippo_gentry,Flippo-Gentry,Common Goldeneye,Bucephala clangula,0,0
flippo_gentry,Flippo-Gentry,Common Grackle,Quiscalus quiscula,0,0
flippo_gentry,Flippo-Gentry,Common Ground Dove,Columbina passerina,0,0
flippo_gentry,Flippo-Gentry,Common Gull,Larus canus,0,0
flippo_gentry,Flippo-Gentry,Common Loon,Gavia immer,0,0
flippo_gentry,Flippo-Gentry,Common Merganser,Mergus merganser,0,0
flippo_gentry,Flippo-Gentry,Common Murre,Uria aalge,0,0
flippo_gentry,Flippo-Gentry,Common Nighthawk,Chordeiles minor,0,0
flippo_gentry,Flippo-Gentry,Common Raven,Corvus corax,0,0
flippo_gentry,Flippo-Gentry,Common Tern,Sterna hirundo,0,0
flippo_gentry,Flippo-Gentry,Common Yellowthroat,Geothlypis trichas,22,94
flippo_gentry,Flippo-Gentry,Common/Arctic Tern,Sterna hirundo/paradisaea,0,0
flippo_gentry,Flippo-Gentry,Common/Red-breasted Merganser,Mergus merganser/serrator,0,0
flippo_gentry,Flippo-Gentry,Common/Wilson's Snipe,Gallinago gallinago/delicata,0,0
flippo_gentry,Flippo-Gentry,Connecticut Warbler,Oporornis agilis,0,0
flippo_gentry,Flippo-Gentry,Connecticut/MacGillivray's/Mourning Warbler,Oporornis/Geothlypis sp. (Mourning-type),0,0
flippo_gentry,Flippo-Gentry,Cooper's Hawk,Astur cooperii,0,0
flippo_gentry,Flippo-Gentry,Cooper's Hawk/American Goshawk,Astur cooperii/atricapillus,0,0
flippo_gentry,Flippo-Gentry,Cory's Shearwater,Calonectris borealis,0,0
flippo_gentry,Flippo-Gentry,Cory's/Scopoli's Shearwater,Calonectris borealis/diomedea,0,0
flippo_gentry,Flippo-Gentry,Cory's/Scopoli's/Great Shearwater,Calonectris borealis/diomedea/Ardenna gravis,0,0
flippo_gentry,Flippo-Gentry,Couch's Kingbird,Tyrannus couchii,0,0
flippo_gentry,Flippo-Gentry,Crested Caracara,Caracara plancus,0,0
flippo_gentry,Flippo-Gentry,Curlew Sandpiper,Calidris ferruginea,0,0
flippo_gentry,Flippo-Gentry,Dark-eyed Junco,Junco hyemalis,0,0
flippo_gentry,Flippo-Gentry,Dark-eyed Junco x White-throated Sparrow (hybrid),Junco hyemalis x Zonotrichia albicollis,0,0
flippo_gentry,Flippo-Gentry,Desertas Petrel,Pterodroma deserta,0,0
flippo_gentry,Flippo-Gentry,Diamond Dove,Geopelia cuneata,0,0
flippo_gentry,Flippo-Gentry,Dickcissel,Spiza americana,0,0
flippo_gentry,Flippo-Gentry,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),0,0
flippo_gentry,Flippo-Gentry,Domestic goose sp. x Canada Goose (hybrid),Anser sp. (Domestic type) x Branta canadensis,0,0
flippo_gentry,Flippo-Gentry,Double-crested Cormorant,Nannopterum auritum,0,0
flippo_gentry,Flippo-Gentry,Double-crested/Neotropic Cormorant,Nannopterum auritum/brasilianum,0,0
flippo_gentry,Flippo-Gentry,Dovekie,Alle alle,0,0
flippo_gentry,Flippo-Gentry,Downy Woodpecker,Dryobates pubescens,18,25
flippo_gentry,Flippo-Gentry,Downy/Hairy Woodpecker,Dryobates pubescens/Leuconotopicus villosus,0,0
flippo_gentry,Flippo-Gentry,Dunlin,Calidris alpina,0,0
flippo_gentry,Flippo-Gentry,Dunlin x White-rumped Sandpiper (hybrid),Calidris alpina x fuscicollis,0,0
flippo_gentry,Flippo-Gentry,Dusky Flycatcher,Empidonax oberholseri,0,0
flippo_gentry,Flippo-Gentry,Eared Grebe,Podiceps nigricollis,0,0
flippo_gentry,Flippo-Gentry,Eastern Bluebird,Sialia sialis,12,32
flippo_gentry,Flippo-Gentry,Eastern Kingbird,Tyrannus tyrannus,2,2
flippo_gentry,Flippo-Gentry,Eastern Meadowlark,Sturnella magna,3,4
flippo_gentry,Flippo-Gentry,Eastern Phoebe,Sayornis phoebe,5,14
flippo_gentry,Flippo-Gentry,Eastern Screech-Owl,Megascops asio,0,0
flippo_gentry,Flippo-Gentry,Eastern Towhee,Pipilo erythrophthalmus,17,37
flippo_gentry,Flippo-Gentry,Eastern Warbling Vireo,Vireo gilvus,0,0
flippo_gentry,Flippo-Gentry,Eastern Whip-poor-will,Antrostomus vociferus,1,2
flippo_gentry,Flippo-Gentry,Eastern Wood-Pewee,Contopus virens,10,20
flippo_gentry,Flippo-Gentry,Eastern Yellow Wagtail,Motacilla tschutschensis,0,0
flippo_gentry,Flippo-Gentry,Eastern/Western Warbling Vireo,Vireo gilvus/swainsoni,0,0
flippo_gentry,Flippo-Gentry,Egretta sp.,Egretta sp.,0,0
flippo_gentry,Flippo-Gentry,Egyptian Goose,Alopochen aegyptiaca,0,0
flippo_gentry,Flippo-Gentry,Elegant Tern,Thalasseus elegans,0,0
flippo_gentry,Flippo-Gentry,Empidonax sp.,Empidonax sp.,0,0
flippo_gentry,Flippo-Gentry,Emu,Dromaius novaehollandiae,0,0
flippo_gentry,Flippo-Gentry,Eurasian Collared-Dove,Streptopelia decaocto,0,0
flippo_gentry,Flippo-Gentry,Eurasian Whimbrel,Numenius phaeopus,0,0
flippo_gentry,Flippo-Gentry,Eurasian Wigeon,Mareca penelope,0,0
flippo_gentry,Flippo-Gentry,Eurasian x American Wigeon (hybrid),Mareca penelope x americana,0,0
flippo_gentry,Flippo-Gentry,Eurasian/American Wigeon,Mareca penelope/americana,0,0
flippo_gentry,Flippo-Gentry,European Golden-Plover,Pluvialis apricaria,0,0
flippo_gentry,Flippo-Gentry,European Goldfinch,Carduelis carduelis,0,0
flippo_gentry,Flippo-Gentry,European Greenfinch,Chloris chloris,0,0
flippo_gentry,Flippo-Gentry,European Starling,Sturnus vulgaris,1,50
flippo_gentry,Flippo-Gentry,European Storm-Petrel,Hydrobates pelagicus,0,0
flippo_gentry,Flippo-Gentry,Evening Grosbeak,Hesperiphona vespertina,0,0
flippo_gentry,Flippo-Gentry,Ferruginous Hawk,Buteo regalis,0,0
flippo_gentry,Flippo-Gentry,Field Sparrow,Spizella pusilla,14,31
flippo_gentry,Flippo-Gentry,Fish Crow,Corvus ossifragus,2,2
flippo_gentry,Flippo-Gentry,Fork-tailed Flycatcher,Tyrannus savana,0,0
flippo_gentry,Flippo-Gentry,Forster's Tern,Sterna forsteri,0,0
flippo_gentry,Flippo-Gentry,Forster's/Common Tern,Sterna forsteri/hirundo,0,0
flippo_gentry,Flippo-Gentry,Fox Sparrow,Passerella iliaca,1,1
flippo_gentry,Flippo-Gentry,Franklin's Gull,Leucophaeus pipixcan,0,0
flippo_gentry,Flippo-Gentry,Fulvous Whistling-Duck,Dendrocygna bicolor,0,0
flippo_gentry,Flippo-Gentry,Gadwall,Mareca strepera,0,0
flippo_gentry,Flippo-Gentry,Gadwall x Mallard (hybrid),Mareca strepera x Anas platyrhynchos,0,0
flippo_gentry,Flippo-Gentry,Garganey,Spatula querquedula,0,0
flippo_gentry,Flippo-Gentry,Glaucous Gull,Larus hyperboreus,0,0
flippo_gentry,Flippo-Gentry,Glossy Ibis,Plegadis falcinellus,0,0
flippo_gentry,Flippo-Gentry,Glossy x White-faced Ibis (hybrid),Plegadis falcinellus x chihi,0,0
flippo_gentry,Flippo-Gentry,Glossy/White-faced Ibis,Plegadis falcinellus/chihi,0,0
flippo_gentry,Flippo-Gentry,Golden Eagle,Aquila chrysaetos,0,0
flippo_gentry,Flippo-Gentry,Golden Pheasant,Chrysolophus pictus,0,0
flippo_gentry,Flippo-Gentry,Golden-crowned Kinglet,Regulus satrapa,3,7
flippo_gentry,Flippo-Gentry,Golden-winged Warbler,Vermivora chrysoptera,0,0
flippo_gentry,Flippo-Gentry,Golden-winged x Blue-winged Warbler (hybrid),Vermivora chrysoptera x cyanoptera,0,0
flippo_gentry,Flippo-Gentry,Golden-winged/Blue-winged Warbler,Vermivora chrysoptera/cyanoptera,0,0
flippo_gentry,Flippo-Gentry,Golden/Bald Eagle,Aquila chrysaetos/Haliaeetus leucocephalus,0,0
flippo_gentry,Flippo-Gentry,Grasshopper Sparrow,Ammodramus savannarum,0,0
flippo_gentry,Flippo-Gentry,Gray Catbird,Dumetella carolinensis,2,2
flippo_gentry,Flippo-Gentry,Gray Flycatcher,Empidonax wrightii,0,0
flippo_gentry,Flippo-Gentry,Gray Heron,Ardea cinerea,0,0
flippo_gentry,Flippo-Gentry,Gray Kingbird,Tyrannus dominicensis,0,0
flippo_gentry,Flippo-Gentry,Gray-cheeked Thrush,Catharus minimus,0,0
flippo_gentry,Flippo-Gentry,Gray-cheeked/Bicknell's Thrush,Catharus minimus/bicknelli,0,0
flippo_gentry,Flippo-Gentry,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,0,0
flippo_gentry,Flippo-Gentry,Graylag Goose,Anser anser,0,0
flippo_gentry,Flippo-Gentry,Graylag x Canada Goose (hybrid),Anser anser x Branta canadensis,0,0
flippo_gentry,Flippo-Gentry,Great Black-backed Gull,Larus marinus,0,0
flippo_gentry,Flippo-Gentry,Great Blue Heron,Ardea herodias,3,3
flippo_gentry,Flippo-Gentry,Great Cormorant,Phalacrocorax carbo,0,0
flippo_gentry,Flippo-Gentry,Great Crested Flycatcher,Myiarchus crinitus,12,20
flippo_gentry,Flippo-Gentry,Great Egret,Ardea alba,0,0
flippo_gentry,Flippo-Gentry,Great Horned Owl,Bubo virginianus,1,1
flippo_gentry,Flippo-Gentry,Great Shearwater,Ardenna gravis,0,0
flippo_gentry,Flippo-Gentry,Great Skua,Stercorarius skua,0,0
flippo_gentry,Flippo-Gentry,Great Tit,Parus major,0,0
flippo_gentry,Flippo-Gentry,Great/Double-crested Cormorant,Phalacrocorax carbo/Nannopterum auritum,0,0
flippo_gentry,Flippo-Gentry,Greater Scaup,Aythya marila,0,0
flippo_gentry,Flippo-Gentry,Greater White-fronted Goose,Anser albifrons,0,0
flippo_gentry,Flippo-Gentry,Greater White-fronted x Canada Goose (hybrid),Anser albifrons x Branta canadensis,0,0
flippo_gentry,Flippo-Gentry,Greater Yellowlegs,Tringa melanoleuca,0,0
flippo_gentry,Flippo-Gentry,Greater/Lesser Scaup,Aythya marila/affinis,0,0
flippo_gentry,Flippo-Gentry,Green Heron,Butorides virescens,0,0
flippo_gentry,Flippo-Gentry,Green Peafowl,Pavo muticus,0,0
flippo_gentry,Flippo-Gentry,Green Pheasant,Phasianus versicolor,0,0
flippo_gentry,Flippo-Gentry,Green-tailed Towhee,Pipilo chlorurus,0,0
flippo_gentry,Flippo-Gentry,Green-winged Teal,Anas crecca,0,0
flippo_gentry,Flippo-Gentry,Groove-billed Ani,Crotophaga sulcirostris,0,0
flippo_gentry,Flippo-Gentry,Gull-billed Tern,Gelochelidon nilotica,0,0
flippo_gentry,Flippo-Gentry,Hairy Woodpecker,Leuconotopicus villosus,7,7
flippo_gentry,Flippo-Gentry,Hammond's Flycatcher,Empidonax hammondii,0,0
flippo_gentry,Flippo-Gentry,Harlequin Duck,Histrionicus histrionicus,0,0
flippo_gentry,Flippo-Gentry,Harris's Sparrow,Zonotrichia querula,0,0
flippo_gentry,Flippo-Gentry,Heermann's Gull,Larus heermanni,0,0
flippo_gentry,Flippo-Gentry,Helmeted Guineafowl,Numida meleagris,0,0
flippo_gentry,Flippo-Gentry,Henslow's Sparrow,Centronyx henslowii,0,0
flippo_gentry,Flippo-Gentry,Hermit Thrush,Catharus guttatus,7,9
flippo_gentry,Flippo-Gentry,Hooded Merganser,Lophodytes cucullatus,0,0
flippo_gentry,Flippo-Gentry,Hooded Warbler,Setophaga citrina,14,34
flippo_gentry,Flippo-Gentry,Horned Grebe,Podiceps auritus,0,0
flippo_gentry,Flippo-Gentry,Horned Lark,Eremophila alpestris,0,0
flippo_gentry,Flippo-Gentry,Horned/Eared Grebe,Podiceps auritus/nigricollis,0,0
flippo_gentry,Flippo-Gentry,House Crow,Corvus splendens,0,0
flippo_gentry,Flippo-Gentry,House Finch,Haemorhous mexicanus,0,0
flippo_gentry,Flippo-Gentry,House Sparrow,Passer domesticus,0,0
flippo_gentry,Flippo-Gentry,House/Purple Finch,Haemorhous mexicanus/purpureus,0,0
flippo_gentry,Flippo-Gentry,Hudsonian Godwit,Limosa haemastica,0,0
flippo_gentry,Flippo-Gentry,Hudsonian Whimbrel,Numenius hudsonicus,0,0
flippo_gentry,Flippo-Gentry,Hydrobates sp.,Hydrobates sp.,0,0
flippo_gentry,Flippo-Gentry,Iceland Gull,Larus glaucoides,0,0
flippo_gentry,Flippo-Gentry,Inca Dove,Columbina inca,0,0
flippo_gentry,Flippo-Gentry,Indian Peafowl,Pavo cristatus,0,0
flippo_gentry,Flippo-Gentry,Indigo Bunting,Passerina cyanea,12,65
flippo_gentry,Flippo-Gentry,Island Canary,Serinus canaria,0,0
flippo_gentry,Flippo-Gentry,Kentucky Warbler,Geothlypis formosa,1,2
flippo_gentry,Flippo-Gentry,Killdeer,Charadrius vociferus,3,3
flippo_gentry,Flippo-Gentry,King Eider,Somateria spectabilis,0,0
flippo_gentry,Flippo-Gentry,King Rail,Rallus elegans,0,0
flippo_gentry,Flippo-Gentry,King/Clapper Rail,Rallus elegans/crepitans,0,0
flippo_gentry,Flippo-Gentry,King/Common Eider,Somateria spectabilis/mollissima,0,0
flippo_gentry,Flippo-Gentry,King/Virginia Rail,Rallus elegans/limicola,0,0
flippo_gentry,Flippo-Gentry,Kirtland's Warbler,Setophaga kirtlandii,0,0
flippo_gentry,Flippo-Gentry,Lady Amherst's Pheasant,Chrysolophus amherstiae,0,0
flippo_gentry,Flippo-Gentry,Lapland Longspur,Calcarius lapponicus,0,0
flippo_gentry,Flippo-Gentry,Lark Bunting,Calamospiza melanocorys,0,0
flippo_gentry,Flippo-Gentry,Lark Sparrow,Chondestes grammacus,0,0
flippo_gentry,Flippo-Gentry,Larus sp.,Larus sp.,0,0
flippo_gentry,Flippo-Gentry,Laughing Gull,Leucophaeus atricilla,0,0
flippo_gentry,Flippo-Gentry,Laughing/Franklin's Gull,Leucophaeus atricilla/pipixcan,0,0
flippo_gentry,Flippo-Gentry,Lawrence's Warbler (hybrid),Vermivora chrysoptera x cyanoptera (F2 backcross),0,0
flippo_gentry,Flippo-Gentry,Lazuli Bunting,Passerina amoena,0,0
flippo_gentry,Flippo-Gentry,Lazuli/Indigo Bunting,Passerina amoena/cyanea,0,0
flippo_gentry,Flippo-Gentry,LeConte's Sparrow,Ammospiza leconteii,0,0
flippo_gentry,Flippo-Gentry,Leach's Storm-Petrel,Hydrobates leucorhous,0,0
flippo_gentry,Flippo-Gentry,Least Bittern,Botaurus exilis,0,0
flippo_gentry,Flippo-Gentry,Least Flycatcher,Empidonax minimus,0,0
flippo_gentry,Flippo-Gentry,Least Sandpiper,Calidris minutilla,0,0
flippo_gentry,Flippo-Gentry,Least Tern,Sternula antillarum,0,0
flippo_gentry,Flippo-Gentry,Leiothlypis sp.,Leiothlypis sp.,0,0
flippo_gentry,Flippo-Gentry,Lesser Black-backed Gull,Larus fuscus,0,0
flippo_gentry,Flippo-Gentry,Lesser Goldfinch,Spinus psaltria,0,0
flippo_gentry,Flippo-Gentry,Lesser Scaup,Aythya affinis,0,0
flippo_gentry,Flippo-Gentry,Lesser Yellowlegs,Tringa flavipes,0,0
flippo_gentry,Flippo-Gentry,Lesser/Greater Yellowlegs,Tringa flavipes/melanoleuca,0,0
flippo_gentry,Flippo-Gentry,Lewis's Woodpecker,Melanerpes lewis,0,0
flippo_gentry,Flippo-Gentry,Limpkin,Aramus guarauna,0,0
flippo_gentry,Flippo-Gentry,Lincoln's Sparrow,Melospiza lincolnii,0,0
flippo_gentry,Flippo-Gentry,Lincoln's/Swamp Sparrow,Melospiza lincolnii/georgiana,0,0
flippo_gentry,Flippo-Gentry,Little Blue Heron,Egretta caerulea,0,0
flippo_gentry,Flippo-Gentry,Little Egret,Egretta garzetta,0,0
flippo_gentry,Flippo-Gentry,Little Gull,Hydrocoloeus minutus,0,0
flippo_gentry,Flippo-Gentry,Loggerhead Shrike,Lanius ludovicianus,0,0
flippo_gentry,Flippo-Gentry,Long-billed Curlew,Numenius americanus,0,0
flippo_gentry,Flippo-Gentry,Long-billed Dowitcher,Limnodromus scolopaceus,0,0
flippo_gentry,Flippo-Gentry,Long-eared Owl,Asio otus,0,0
flippo_gentry,Flippo-Gentry,Long-eared/Short-eared Owl,Asio otus/flammeus,0,0
flippo_gentry,Flippo-Gentry,Long-tailed Duck,Clangula hyemalis,0,0
flippo_gentry,Flippo-Gentry,Long-tailed Jaeger,Stercorarius longicaudus,0,0
flippo_gentry,Flippo-Gentry,Long-tailed/Parasitic Jaeger,Stercorarius longicaudus/parasiticus,0,0
flippo_gentry,Flippo-Gentry,Louisiana Waterthrush,Parkesia motacilla,4,7
flippo_gentry,Flippo-Gentry,Louisiana/Northern Waterthrush,Parkesia motacilla/noveboracensis,0,0
flippo_gentry,Flippo-Gentry,Lucy's Warbler,Leiothlypis luciae,0,0
flippo_gentry,Flippo-Gentry,MacGillivray's Warbler,Geothlypis tolmiei,0,0
flippo_gentry,Flippo-Gentry,Magnificent Frigatebird,Fregata magnificens,0,0
flippo_gentry,Flippo-Gentry,Magnolia Warbler,Setophaga magnolia,0,0
flippo_gentry,Flippo-Gentry,Mallard,Anas platyrhynchos,2,2
flippo_gentry,Flippo-Gentry,Mallard x American Black Duck (hybrid),Anas platyrhynchos x rubripes,0,0
flippo_gentry,Flippo-Gentry,Mallard x Northern Pintail (hybrid),Anas platyrhynchos x acuta,0,0
flippo_gentry,Flippo-Gentry,Mallard/American Black Duck,Anas platyrhynchos/rubripes,0,0
flippo_gentry,Flippo-Gentry,Mallard/Mottled Duck,Anas platyrhynchos/fulvigula,0,0
flippo_gentry,Flippo-Gentry,Mandarin Duck,Aix galericulata,0,0
flippo_gentry,Flippo-Gentry,Manx Shearwater,Puffinus puffinus,0,0
flippo_gentry,Flippo-Gentry,Marbled Godwit,Limosa fedoa,0,0
flippo_gentry,Flippo-Gentry,Marsh Wren,Cistothorus palustris,0,0
flippo_gentry,Flippo-Gentry,Masked Booby,Sula dactylatra,0,0
flippo_gentry,Flippo-Gentry,Merlin,Falco columbarius,0,0
flippo_gentry,Flippo-Gentry,Mexican Violetear,Colibri thalassinus,0,0
flippo_gentry,Flippo-Gentry,Mississippi Kite,Ictinia mississippiensis,1,2
flippo_gentry,Flippo-Gentry,Monk Parakeet,Myiopsitta monachus,0,0
